USER_ID,SERVICE,SERVICESET_FLUX,ONLINE_FLUX_THISMONTH,ONLINE_FLUX_LASTMONTH,ONLINE_FLUX_TWOMONTHSAGO,ONLINE_DURATION_THISMONTH,ONLINE_DURATION_LASTMONTH,ONLINE_DURATION_TWOMONTHSAGO,CALL_DURATION_THISMONTH,CALL_DURATION_LASTMONTH,CALL_DURATION_TWOMONTHSAGO,NET_DURATION,LAST_RECHARGE_VALUE,TOTAL_RECHARGE_VALUE,TOTAL_RECHARGE_COUNT,TOTAL_OWE_COUNT,BALANCED,ONLINE_FLUX_NEXTMONTH
59505,3G,500,512.0,511.0,366.0,94.0,191.0,104.0,95.0,96.0,128.0,237.0,65.0,518.0,5.0,-0.1370267180487708,41.0,1149.0
58265,3G,400,451.0,464.0,610.0,151.0,113.0,111.0,101.0,154.0,127.0,163.0,70.0,535.0,7.0,0.7738453789553695,38.0,1208.0
54543,2G,500,633.0,677.0,464.0,107.0,127.0,100.0,89.0,73.0,89.0,181.0,52.0,519.0,6.0,-0.5957287825114659,64.0,1397.0
37805,4G,500,577.0,609.0,567.0,148.0,108.0,164.0,110.0,95.0,76.0,151.0,49.0,354.0,6.0,-0.06421820382436981,28.0,1364.0
40688,3G,500,635.0,842.0,405.0,123.0,97.0,116.0,102.0,90.0,123.0,176.0,73.0,661.0,8.0,-0.8660125938500342,95.0,1371.0
44798,3G,400,477.0,530.0,373.0,95.0,116.0,125.0,114.0,124.0,91.0,147.0,33.0,592.0,10.0,0.584522993016758,22.0,1027.0
41929,4G,600,430.0,337.0,531.0,173.0,141.0,95.0,93.0,116.0,95.0,190.0,72.0,317.0,17.0,0.7421667276822018,54.0,1207.0
52851,3G,500,277.0,626.0,444.0,118.0,114.0,110.0,91.0,93.0,115.0,191.0,20.0,577.0,14.0,-0.950773433670222,54.0,1093.0
59909,4G,500,372.0,246.0,428.0,103.0,98.0,98.0,87.0,103.0,113.0,165.0,39.0,508.0,9.0,0.48511034979787593,61.0,814.0
77306,2G,400,368.0,402.0,475.0,127.0,151.0,129.0,90.0,89.0,94.0,170.0,40.0,514.0,12.0,-1.0891830429607152,82.0,931.0
50356,4G,500,413.0,613.0,686.0,127.0,106.0,127.0,100.0,96.0,104.0,214.0,23.0,637.0,5.0,-0.4329482463370106,59.0,1294.0
46069,2G,500,503.0,498.0,387.0,160.0,97.0,138.0,110.0,92.0,94.0,161.0,23.0,583.0,17.0,-0.17330358394843356,82.0,1269.0
78083,2G,500,390.0,613.0,174.0,117.0,166.0,92.0,103.0,122.0,113.0,253.0,58.0,521.0,21.0,-0.030023838471524282,20.0,1062.0
40469,2G,600,496.0,424.0,438.0,153.0,121.0,88.0,139.0,94.0,69.0,181.0,90.0,488.0,6.0,-0.2551507803429963,36.0,1232.0
79642,2G,500,273.0,366.0,200.0,135.0,117.0,130.0,111.0,113.0,107.0,190.0,74.0,686.0,13.0,-0.29932937023775236,39.0,824.0
63590,4G,600,422.0,400.0,560.0,117.0,122.0,144.0,90.0,116.0,54.0,228.0,24.0,524.0,8.0,2.058334497821649,26.0,1162.0
55848,3G,500,620.0,618.0,464.0,118.0,95.0,121.0,117.0,77.0,113.0,142.0,82.0,506.0,12.0,1.5239417937999333,64.0,1286.0
48454,2G,500,667.0,466.0,330.0,106.0,119.0,133.0,100.0,97.0,52.0,169.0,80.0,419.0,10.0,0.3655698759085711,38.0,1166.0
41591,4G,500,305.0,601.0,658.0,115.0,88.0,155.0,108.0,80.0,72.0,165.0,48.0,442.0,12.0,0.6247682448760628,95.0,1214.0
68239,4G,500,722.0,520.0,401.0,142.0,149.0,125.0,107.0,82.0,84.0,240.0,41.0,544.0,5.0,-0.35397672990077095,37.0,1313.0
37062,2G,500,646.0,279.0,616.0,100.0,166.0,148.0,78.0,59.0,109.0,170.0,58.0,538.0,7.0,-0.8497473460157472,28.0,1324.0
47539,3G,400,385.0,848.0,534.0,134.0,145.0,148.0,121.0,127.0,94.0,191.0,50.0,570.0,7.0,-0.31260128851850155,79.0,1446.0
67800,3G,500,589.0,401.0,416.0,124.0,99.0,118.0,100.0,99.0,99.0,181.0,34.0,542.0,7.0,0.09059485913749517,61.0,1088.0
54236,4G,400,642.0,318.0,561.0,112.0,141.0,78.0,124.0,90.0,117.0,249.0,22.0,442.0,14.0,-0.9773736145381368,35.0,1258.0
56396,4G,500,268.0,291.0,379.0,149.0,76.0,142.0,91.0,85.0,79.0,178.0,57.0,509.0,5.0,-0.2650298216786055,73.0,994.0
33877,3G,500,466.0,578.0,369.0,104.0,150.0,175.0,85.0,75.0,114.0,187.0,96.0,498.0,8.0,-1.1028004734822283,32.0,1292.0
66781,2G,500,378.0,380.0,358.0,126.0,136.0,103.0,76.0,88.0,101.0,118.0,76.0,557.0,10.0,-0.6824278199032187,83.0,1079.0
75756,4G,500,613.0,563.0,706.0,112.0,137.0,146.0,91.0,121.0,98.0,130.0,49.0,541.0,8.0,0.16349827229371955,11.0,1522.0
66147,2G,400,565.0,731.0,535.0,112.0,119.0,134.0,117.0,126.0,73.0,202.0,44.0,567.0,6.0,-0.9481974511943572,29.0,1274.0
67493,3G,500,699.0,243.0,486.0,94.0,96.0,138.0,121.0,80.0,79.0,161.0,63.0,483.0,12.0,1.3700055764564614,18.0,1153.0
57432,3G,500,592.0,698.0,350.0,64.0,117.0,95.0,68.0,77.0,97.0,132.0,14.0,616.0,8.0,0.5561639613912724,10.0,1178.0
76814,2G,400,463.0,188.0,695.0,93.0,105.0,107.0,125.0,79.0,121.0,204.0,52.0,489.0,7.0,-0.4407451433491109,81.0,1004.0
37662,3G,600,427.0,328.0,416.0,148.0,109.0,129.0,104.0,128.0,137.0,170.0,37.0,522.0,15.0,1.2229380207089307,14.0,1128.0
50478,2G,500,422.0,374.0,301.0,165.0,102.0,111.0,113.0,99.0,60.0,182.0,55.0,554.0,10.0,-0.9358187212406185,22.0,1071.0
39379,4G,500,545.0,539.0,792.0,133.0,121.0,133.0,101.0,120.0,79.0,185.0,55.0,452.0,9.0,0.024008961558544158,16.0,1487.0
52189,2G,400,592.0,376.0,670.0,126.0,122.0,111.0,127.0,108.0,83.0,208.0,50.0,489.0,4.0,-1.2253660229805354,56.0,1213.0
66503,4G,300,430.0,507.0,358.0,141.0,143.0,126.0,95.0,98.0,105.0,183.0,27.0,533.0,5.0,0.3940889441892775,50.0,1013.0
49959,4G,700,535.0,394.0,400.0,125.0,155.0,133.0,73.0,93.0,100.0,252.0,49.0,550.0,9.0,-1.2824003593108608,42.0,1406.0
79351,4G,400,620.0,345.0,618.0,164.0,117.0,109.0,72.0,84.0,95.0,200.0,40.0,539.0,9.0,0.03823744464918895,91.0,1178.0
71236,2G,600,576.0,530.0,468.0,62.0,90.0,108.0,99.0,108.0,122.0,245.0,43.0,561.0,12.0,-0.26911157129381325,34.0,1274.0
35251,4G,600,300.0,351.0,583.0,63.0,101.0,70.0,105.0,134.0,99.0,228.0,62.0,614.0,11.0,0.39149096761206265,0.0,966.0
35025,4G,400,152.0,585.0,720.0,143.0,164.0,135.0,101.0,136.0,113.0,228.0,21.0,511.0,15.0,1.4370650847484785,53.0,1207.0
68135,2G,400,530.0,684.0,334.0,103.0,141.0,125.0,89.0,59.0,102.0,193.0,67.0,577.0,2.0,2.015326662259219,43.0,1167.0
71254,3G,500,392.0,408.0,403.0,111.0,118.0,114.0,117.0,109.0,92.0,188.0,35.0,525.0,12.0,-0.8913202516541027,21.0,998.0
48517,4G,600,475.0,600.0,425.0,109.0,112.0,136.0,121.0,93.0,112.0,228.0,25.0,491.0,7.0,-0.5278930971706124,38.0,1254.0
51912,3G,300,600.0,353.0,320.0,99.0,129.0,143.0,52.0,122.0,131.0,182.0,49.0,436.0,11.0,-2.6485705819824,2.0,1018.0
60327,4G,400,330.0,727.0,366.0,165.0,142.0,110.0,121.0,120.0,129.0,166.0,58.0,565.0,12.0,1.0448439164096484,5.0,1237.0
36386,4G,500,402.0,545.0,534.0,109.0,127.0,120.0,130.0,135.0,85.0,200.0,16.0,443.0,8.0,-1.2620918629707392,79.0,1178.0
34098,3G,600,548.0,460.0,309.0,110.0,104.0,92.0,120.0,89.0,86.0,170.0,46.0,534.0,6.0,0.07582519843709741,58.0,1178.0
68618,2G,500,518.0,345.0,420.0,169.0,122.0,135.0,92.0,84.0,109.0,113.0,78.0,490.0,6.0,0.1996465733983087,0.0,1145.0
70676,2G,400,673.0,613.0,568.0,156.0,110.0,139.0,139.0,107.0,114.0,178.0,27.0,462.0,11.0,0.6041379076031892,35.0,1456.0
40708,2G,500,308.0,357.0,518.0,112.0,86.0,142.0,96.0,110.0,79.0,175.0,52.0,549.0,9.0,0.23606402308431806,56.0,1055.0
42960,3G,500,537.0,470.0,332.0,84.0,120.0,114.0,126.0,78.0,81.0,187.0,57.0,510.0,5.0,1.3611060647994746,21.0,994.0
63905,3G,500,638.0,770.0,409.0,168.0,124.0,104.0,121.0,101.0,98.0,187.0,28.0,360.0,15.0,0.6309824465536342,61.0,1462.0
42836,2G,500,471.0,656.0,628.0,105.0,130.0,103.0,79.0,120.0,114.0,217.0,43.0,482.0,14.0,0.5756461308772373,30.0,1261.0
75318,2G,400,381.0,430.0,434.0,139.0,139.0,96.0,98.0,105.0,71.0,156.0,56.0,488.0,6.0,-0.3985687698573962,71.0,1033.0
79955,2G,500,601.0,399.0,284.0,117.0,138.0,143.0,94.0,133.0,119.0,217.0,54.0,442.0,7.0,1.6381491455015138,27.0,1250.0
70603,2G,400,397.0,535.0,326.0,104.0,91.0,90.0,94.0,108.0,73.0,233.0,64.0,446.0,9.0,1.7266019491757891,19.0,862.0
33673,4G,500,635.0,358.0,416.0,135.0,137.0,110.0,78.0,82.0,85.0,217.0,55.0,351.0,10.0,1.1475694556420046,86.0,1196.0
70363,4G,500,362.0,425.0,524.0,104.0,91.0,142.0,96.0,102.0,92.0,246.0,55.0,690.0,6.0,0.21719211585108264,40.0,1029.0
44608,4G,600,542.0,688.0,403.0,127.0,171.0,132.0,120.0,94.0,86.0,221.0,41.0,423.0,10.0,-1.4297354600078618,7.0,1493.0
55507,3G,600,437.0,337.0,194.0,121.0,101.0,146.0,77.0,101.0,144.0,125.0,33.0,364.0,8.0,-0.20154757740248758,49.0,1036.0
66933,2G,700,366.0,237.0,484.0,99.0,96.0,147.0,92.0,81.0,144.0,228.0,70.0,641.0,10.0,0.6917752240006894,85.0,1204.0
48317,2G,500,579.0,284.0,423.0,155.0,133.0,118.0,73.0,48.0,123.0,241.0,43.0,618.0,8.0,1.0694691601886213,58.0,1224.0
45829,4G,400,549.0,372.0,491.0,145.0,107.0,85.0,99.0,108.0,120.0,177.0,26.0,280.0,6.0,1.7995041255030921,54.0,1124.0
56413,2G,500,550.0,549.0,292.0,85.0,92.0,142.0,104.0,95.0,120.0,172.0,82.0,277.0,6.0,1.8409351638744214,83.0,1021.0
76481,3G,500,577.0,316.0,634.0,120.0,120.0,69.0,155.0,79.0,102.0,235.0,22.0,482.0,6.0,0.8257866218946692,39.0,1273.0
66274,4G,600,724.0,356.0,565.0,151.0,179.0,128.0,110.0,103.0,94.0,193.0,88.0,362.0,5.0,1.9960891977566537,45.0,1543.0
63762,3G,400,329.0,537.0,449.0,157.0,120.0,141.0,115.0,97.0,132.0,208.0,47.0,438.0,14.0,0.1876169368484574,66.0,1130.0
38453,2G,600,590.0,430.0,639.0,106.0,71.0,96.0,131.0,80.0,89.0,163.0,74.0,408.0,6.0,-1.6207256472982607,2.0,1295.0
36978,4G,500,318.0,813.0,254.0,128.0,116.0,196.0,80.0,112.0,78.0,225.0,45.0,480.0,10.0,1.7712742363179443,29.0,1207.0
72528,3G,300,602.0,463.0,478.0,149.0,96.0,105.0,126.0,125.0,88.0,194.0,44.0,763.0,5.0,-0.8003967616155306,41.0,1059.0
48553,2G,300,684.0,278.0,547.0,95.0,134.0,120.0,90.0,94.0,67.0,158.0,52.0,450.0,7.0,0.10268063481022904,33.0,977.0
76943,2G,600,467.0,397.0,564.0,111.0,136.0,85.0,96.0,89.0,57.0,175.0,51.0,647.0,3.0,0.5917307963460711,60.0,1161.0
61554,3G,600,508.0,352.0,385.0,85.0,88.0,139.0,67.0,115.0,67.0,179.0,53.0,452.0,8.0,-0.16878368266142307,32.0,1124.0
69505,4G,500,351.0,622.0,611.0,122.0,103.0,105.0,78.0,106.0,95.0,88.0,34.0,327.0,9.0,1.5227286814274699,45.0,1139.0
67817,4G,600,590.0,632.0,510.0,87.0,112.0,112.0,111.0,115.0,97.0,257.0,58.0,547.0,14.0,-0.5013712333302603,80.0,1449.0
56379,4G,400,224.0,379.0,438.0,133.0,145.0,138.0,103.0,114.0,111.0,175.0,17.0,596.0,5.0,0.4395650701970742,60.0,977.0
67575,4G,300,502.0,521.0,434.0,126.0,135.0,132.0,79.0,93.0,66.0,162.0,47.0,334.0,17.0,1.3167463052205965,72.0,1072.0
36535,4G,300,282.0,412.0,567.0,124.0,106.0,123.0,143.0,102.0,116.0,148.0,42.0,484.0,9.0,-1.7058172477752258,27.0,1001.0
50614,2G,500,326.0,533.0,523.0,98.0,123.0,118.0,73.0,141.0,76.0,178.0,38.0,405.0,12.0,-0.8994499831694567,43.0,1120.0
76196,4G,500,555.0,711.0,434.0,108.0,123.0,171.0,110.0,94.0,75.0,169.0,61.0,461.0,7.0,1.7615084294377654,22.0,1361.0
66121,4G,400,520.0,387.0,410.0,127.0,148.0,148.0,93.0,79.0,111.0,245.0,12.0,403.0,3.0,1.1672441281275454,65.0,1154.0
31720,4G,600,521.0,403.0,287.0,106.0,100.0,142.0,137.0,117.0,109.0,151.0,70.0,766.0,8.0,-0.29029672856574157,61.0,1082.0
43252,2G,500,403.0,343.0,576.0,113.0,162.0,91.0,100.0,95.0,73.0,205.0,54.0,652.0,10.0,0.35869154726477964,42.0,1171.0
56588,2G,600,642.0,334.0,428.0,110.0,134.0,121.0,136.0,79.0,101.0,284.0,54.0,462.0,7.0,-0.11076969879590585,93.0,1280.0
69840,3G,500,489.0,397.0,499.0,111.0,121.0,97.0,111.0,112.0,119.0,202.0,15.0,431.0,8.0,1.8274340791842516,27.0,1141.0
35388,2G,400,450.0,633.0,535.0,148.0,108.0,162.0,118.0,89.0,108.0,234.0,63.0,501.0,10.0,-0.1007239470950492,25.0,1326.0
75544,4G,500,645.0,626.0,621.0,113.0,113.0,127.0,62.0,98.0,97.0,165.0,16.0,397.0,12.0,0.17767371949356553,91.0,1357.0
49324,4G,400,800.0,546.0,452.0,94.0,113.0,117.0,105.0,114.0,92.0,175.0,93.0,625.0,10.0,0.1321416978340194,59.0,1226.0
48685,3G,400,323.0,546.0,367.0,149.0,132.0,106.0,93.0,87.0,88.0,135.0,56.0,516.0,11.0,0.480404144224356,0.0,1003.0
45495,2G,600,620.0,565.0,393.0,101.0,112.0,120.0,117.0,93.0,106.0,151.0,50.0,647.0,10.0,0.27759442449042687,42.0,1273.0
55004,2G,300,550.0,693.0,561.0,102.0,116.0,135.0,93.0,97.0,123.0,232.0,83.0,527.0,9.0,0.1279900855120231,68.0,1275.0
73840,4G,400,580.0,454.0,600.0,100.0,99.0,127.0,88.0,95.0,72.0,225.0,93.0,646.0,6.0,0.6463964128780051,72.0,1059.0
32215,2G,500,255.0,528.0,528.0,97.0,125.0,140.0,94.0,108.0,95.0,151.0,68.0,535.0,16.0,-0.10293410574277508,59.0,1206.0
77618,4G,400,525.0,670.0,340.0,123.0,114.0,135.0,91.0,101.0,112.0,124.0,47.0,519.0,9.0,-0.617969962388622,0.0,1184.0
37674,2G,500,663.0,505.0,342.0,137.0,72.0,104.0,83.0,92.0,120.0,165.0,27.0,363.0,10.0,-0.14650956915785018,5.0,1155.0
71885,2G,400,504.0,447.0,303.0,138.0,127.0,125.0,120.0,123.0,90.0,188.0,58.0,673.0,12.0,-0.2745786531372451,106.0,1160.0
64903,2G,400,408.0,585.0,499.0,136.0,130.0,141.0,138.0,119.0,58.0,149.0,75.0,492.0,12.0,0.2353171774637562,-0.0,1263.0
31421,4G,500,405.0,676.0,574.0,146.0,100.0,129.0,138.0,121.0,116.0,188.0,70.0,305.0,8.0,0.11156471227922238,67.0,1366.0
45468,3G,500,738.0,436.0,313.0,143.0,165.0,125.0,105.0,109.0,83.0,184.0,38.0,444.0,7.0,0.7047122970130297,59.0,1371.0
74708,4G,400,426.0,589.0,162.0,99.0,123.0,109.0,79.0,94.0,133.0,169.0,65.0,438.0,8.0,0.5422453168547587,24.0,869.0
36355,4G,400,680.0,523.0,367.0,77.0,107.0,125.0,74.0,78.0,96.0,174.0,64.0,661.0,13.0,-1.4348235877390174,65.0,1180.0
60316,2G,600,312.0,539.0,558.0,124.0,96.0,102.0,94.0,64.0,125.0,205.0,72.0,389.0,7.0,0.8483901950283039,55.0,1122.0
56068,4G,400,477.0,677.0,564.0,137.0,72.0,131.0,101.0,105.0,99.0,216.0,32.0,421.0,6.0,0.6529168295195581,66.0,1045.0
79075,2G,500,568.0,351.0,516.0,115.0,138.0,152.0,125.0,89.0,84.0,232.0,61.0,353.0,6.0,-0.33993146578483163,48.0,1345.0
41600,4G,400,328.0,438.0,484.0,97.0,138.0,120.0,90.0,96.0,88.0,209.0,53.0,409.0,10.0,-1.0157643119746298,37.0,966.0
57548,4G,400,435.0,577.0,491.0,162.0,117.0,139.0,104.0,116.0,101.0,167.0,42.0,756.0,7.0,-1.6921779078739483,45.0,1230.0
68144,3G,400,453.0,652.0,239.0,109.0,85.0,85.0,117.0,100.0,69.0,218.0,14.0,468.0,8.0,-1.3966674261828467,49.0,995.0
52418,4G,400,671.0,514.0,478.0,167.0,129.0,125.0,120.0,116.0,95.0,172.0,50.0,395.0,10.0,0.4427512665760988,29.0,1352.0
48311,4G,500,443.0,613.0,501.0,109.0,139.0,120.0,89.0,134.0,86.0,246.0,55.0,612.0,10.0,0.24531555563826105,76.0,1223.0
30457,3G,600,526.0,543.0,549.0,116.0,110.0,102.0,119.0,108.0,77.0,232.0,42.0,570.0,14.0,-0.10712936975697718,27.0,1234.0
65299,3G,500,601.0,585.0,600.0,140.0,115.0,151.0,115.0,101.0,131.0,154.0,106.0,619.0,3.0,-0.4714647111597824,38.0,1394.0
58431,4G,300,378.0,445.0,495.0,145.0,145.0,143.0,87.0,64.0,123.0,208.0,9.0,627.0,15.0,-0.8406238579644908,80.0,1009.0
47341,2G,500,321.0,367.0,572.0,106.0,138.0,69.0,78.0,120.0,106.0,164.0,20.0,448.0,8.0,1.8801471593266539,67.0,1038.0
50380,2G,600,550.0,298.0,590.0,150.0,117.0,142.0,127.0,102.0,99.0,189.0,30.0,547.0,4.0,1.22596430622742,22.0,1390.0
47084,3G,600,447.0,608.0,562.0,138.0,146.0,135.0,104.0,63.0,102.0,183.0,75.0,490.0,13.0,0.22920715291521485,37.0,1380.0
56704,2G,700,697.0,499.0,700.0,132.0,112.0,116.0,75.0,88.0,72.0,123.0,60.0,431.0,14.0,2.236874690348121,4.0,1510.0
49833,4G,500,529.0,582.0,457.0,145.0,155.0,108.0,116.0,99.0,56.0,195.0,64.0,460.0,11.0,0.9924240190127328,55.0,1334.0
71568,4G,500,515.0,470.0,550.0,126.0,164.0,94.0,77.0,89.0,87.0,85.0,53.0,392.0,9.0,0.5338007483388442,23.0,1250.0
66210,3G,500,463.0,527.0,477.0,121.0,111.0,109.0,66.0,112.0,113.0,96.0,25.0,450.0,10.0,-1.2564070526156002,82.0,1112.0
62334,3G,400,425.0,521.0,426.0,128.0,97.0,122.0,133.0,95.0,116.0,165.0,40.0,361.0,8.0,-1.4288687808457987,0.0,986.0
53927,4G,700,457.0,534.0,323.0,114.0,126.0,85.0,66.0,92.0,87.0,167.0,47.0,516.0,9.0,1.0876908517835178,36.0,1092.0
59929,3G,600,417.0,446.0,559.0,114.0,107.0,101.0,99.0,59.0,70.0,212.0,69.0,443.0,7.0,-0.13055416076997114,62.0,1197.0
66312,3G,600,275.0,502.0,653.0,130.0,129.0,73.0,122.0,98.0,102.0,230.0,53.0,435.0,4.0,-1.2223194649140685,31.0,1199.0
32188,4G,600,648.0,442.0,435.0,121.0,114.0,122.0,116.0,96.0,117.0,203.0,80.0,490.0,10.0,-1.1258043747221362,24.0,1311.0
76228,3G,500,650.0,535.0,245.0,126.0,176.0,124.0,65.0,102.0,124.0,197.0,45.0,694.0,14.0,-0.4836642225483771,25.0,1286.0
56203,3G,500,522.0,443.0,376.0,153.0,123.0,125.0,106.0,53.0,143.0,213.0,84.0,430.0,8.0,0.885678326723002,37.0,1217.0
31549,3G,200,521.0,454.0,319.0,111.0,68.0,112.0,108.0,97.0,139.0,223.0,15.0,424.0,10.0,1.2284371947193922,33.0,799.0
59029,2G,400,492.0,492.0,416.0,68.0,89.0,162.0,83.0,119.0,109.0,213.0,46.0,381.0,4.0,-0.36602715313867884,40.0,1024.0
72462,2G,600,745.0,450.0,332.0,97.0,118.0,48.0,90.0,90.0,90.0,173.0,55.0,628.0,5.0,0.6342037648481946,68.0,1141.0
46223,3G,400,399.0,648.0,364.0,84.0,144.0,123.0,136.0,137.0,98.0,136.0,20.0,596.0,10.0,-1.3730302178943266,0.0,1164.0
79850,2G,400,499.0,783.0,836.0,129.0,94.0,127.0,73.0,117.0,113.0,196.0,45.0,467.0,6.0,0.18203978182978708,93.0,1420.0
54256,3G,400,193.0,614.0,612.0,113.0,148.0,137.0,71.0,113.0,93.0,238.0,149.0,341.0,7.0,1.5843829959550555,49.0,1099.0
36390,2G,400,410.0,487.0,643.0,101.0,107.0,103.0,105.0,121.0,73.0,185.0,73.0,599.0,2.0,0.3461531977975385,65.0,1115.0
64912,2G,400,527.0,616.0,617.0,117.0,148.0,152.0,101.0,95.0,124.0,137.0,69.0,506.0,7.0,0.9964052701964463,63.0,1369.0
48717,4G,500,796.0,485.0,366.0,118.0,141.0,114.0,116.0,113.0,54.0,130.0,87.0,524.0,11.0,-1.309336102095312,96.0,1295.0
32753,4G,500,580.0,478.0,470.0,77.0,131.0,116.0,87.0,104.0,95.0,177.0,93.0,344.0,13.0,0.8996846940454927,46.0,1147.0
49561,2G,500,517.0,579.0,540.0,84.0,119.0,128.0,77.0,46.0,129.0,247.0,51.0,522.0,6.0,-0.4794958750025937,70.0,1136.0
33956,4G,400,475.0,520.0,469.0,135.0,141.0,86.0,152.0,85.0,93.0,217.0,0.0,663.0,10.0,0.5675445128249246,43.0,1102.0
73717,3G,600,763.0,533.0,631.0,132.0,121.0,129.0,88.0,113.0,111.0,138.0,82.0,452.0,11.0,0.7094954833194879,23.0,1516.0
43304,2G,500,529.0,537.0,582.0,124.0,151.0,131.0,93.0,122.0,155.0,192.0,2.0,464.0,8.0,2.7472990100641907,56.0,1297.0
57231,4G,500,338.0,701.0,802.0,112.0,116.0,98.0,107.0,71.0,74.0,197.0,49.0,602.0,7.0,0.7804717491178308,60.0,1304.0
31473,3G,500,311.0,633.0,503.0,148.0,110.0,115.0,110.0,82.0,124.0,213.0,54.0,440.0,10.0,-1.7121588290460357,42.0,1156.0
55508,4G,500,246.0,454.0,553.0,160.0,66.0,119.0,82.0,116.0,103.0,195.0,10.0,586.0,10.0,-0.46653409186092826,56.0,1036.0
66011,4G,500,463.0,411.0,496.0,79.0,94.0,82.0,107.0,69.0,72.0,254.0,28.0,707.0,6.0,-0.5850751157864513,62.0,953.0
65765,4G,300,536.0,393.0,707.0,151.0,96.0,137.0,118.0,92.0,109.0,209.0,42.0,605.0,6.0,0.6886172420311872,62.0,1187.0
38055,4G,300,672.0,492.0,547.0,150.0,115.0,105.0,85.0,90.0,83.0,220.0,89.0,430.0,3.0,-0.8281367900339176,54.0,1256.0
41656,2G,700,462.0,454.0,492.0,114.0,151.0,128.0,102.0,145.0,106.0,158.0,96.0,564.0,8.0,0.44318444448264166,81.0,1446.0
71018,3G,400,422.0,451.0,358.0,97.0,165.0,119.0,124.0,119.0,100.0,173.0,66.0,395.0,11.0,0.6258266208720453,12.0,1080.0
48315,2G,500,536.0,783.0,792.0,82.0,87.0,170.0,81.0,86.0,55.0,134.0,40.0,493.0,8.0,-1.727810750043427,67.0,1340.0
65558,3G,500,558.0,361.0,518.0,119.0,111.0,119.0,128.0,113.0,100.0,138.0,15.0,457.0,8.0,-0.7461097064807114,25.0,1259.0
62396,3G,600,424.0,421.0,496.0,117.0,83.0,127.0,104.0,101.0,104.0,211.0,56.0,436.0,10.0,0.3225495518098313,28.0,1179.0
68510,2G,600,620.0,448.0,638.0,113.0,147.0,144.0,94.0,110.0,85.0,215.0,92.0,413.0,6.0,-2.049778497186642,57.0,1433.0
43323,3G,500,516.0,332.0,540.0,90.0,108.0,122.0,84.0,107.0,77.0,213.0,53.0,396.0,11.0,1.377584611290826,25.0,1117.0
51052,4G,400,656.0,380.0,473.0,106.0,119.0,121.0,90.0,101.0,64.0,189.0,58.0,555.0,10.0,0.5384856164031411,64.0,1113.0
40790,4G,600,558.0,640.0,478.0,104.0,138.0,86.0,84.0,118.0,97.0,194.0,58.0,436.0,11.0,1.0575128127154223,90.0,1314.0
63086,4G,500,615.0,467.0,473.0,151.0,130.0,118.0,72.0,128.0,89.0,147.0,22.0,391.0,5.0,-0.9854061071102672,23.0,1319.0
44740,4G,300,405.0,526.0,471.0,123.0,99.0,113.0,152.0,74.0,89.0,225.0,51.0,568.0,13.0,2.656336113496602,40.0,1025.0
45134,4G,400,758.0,709.0,437.0,120.0,118.0,120.0,105.0,106.0,119.0,199.0,43.0,681.0,8.0,-2.2744220305978957,22.0,1398.0
43058,2G,700,553.0,435.0,388.0,108.0,140.0,123.0,88.0,95.0,125.0,214.0,63.0,399.0,7.0,-1.2722328424428362,27.0,1295.0
66741,4G,500,477.0,664.0,533.0,112.0,103.0,92.0,88.0,109.0,83.0,187.0,54.0,398.0,0.0,0.7367175809317018,61.0,1190.0
56491,3G,500,722.0,322.0,339.0,135.0,114.0,114.0,85.0,138.0,54.0,124.0,109.0,308.0,4.0,-0.02196880205547293,74.0,1100.0
38486,3G,400,577.0,506.0,541.0,170.0,97.0,112.0,89.0,88.0,82.0,87.0,42.0,734.0,14.0,-0.8945603465304875,31.0,1215.0
51676,3G,500,609.0,334.0,558.0,95.0,139.0,142.0,114.0,123.0,153.0,186.0,55.0,512.0,6.0,-0.07977655140283642,47.0,1320.0
78638,2G,500,429.0,558.0,361.0,74.0,140.0,134.0,102.0,98.0,86.0,121.0,30.0,514.0,12.0,0.6486813257173579,96.0,1067.0
37629,3G,500,468.0,614.0,314.0,123.0,103.0,136.0,125.0,81.0,107.0,229.0,83.0,603.0,7.0,-0.7931563645915781,76.0,1087.0
73460,3G,500,544.0,853.0,438.0,100.0,135.0,103.0,119.0,73.0,60.0,178.0,22.0,423.0,10.0,-1.0230107447862842,62.0,1344.0
57408,4G,400,522.0,499.0,594.0,122.0,124.0,147.0,71.0,113.0,101.0,193.0,86.0,319.0,10.0,-0.4628342559356698,66.0,1241.0
60560,2G,600,565.0,509.0,380.0,139.0,121.0,130.0,83.0,114.0,89.0,207.0,103.0,570.0,7.0,-0.5871615811481722,53.0,1358.0
59221,4G,600,351.0,734.0,183.0,110.0,133.0,100.0,68.0,121.0,59.0,231.0,69.0,264.0,9.0,-0.3971965347290124,68.0,1130.0
71093,4G,400,407.0,784.0,380.0,151.0,66.0,97.0,99.0,135.0,91.0,150.0,51.0,590.0,4.0,1.3232388968184028,44.0,1091.0
37371,2G,400,588.0,464.0,448.0,106.0,92.0,134.0,138.0,117.0,91.0,199.0,34.0,508.0,8.0,0.7272993164261845,48.0,1201.0
55392,4G,700,324.0,579.0,345.0,91.0,75.0,85.0,127.0,105.0,140.0,197.0,70.0,493.0,7.0,2.4367636897129206,16.0,1018.0
72284,3G,400,614.0,566.0,337.0,146.0,119.0,100.0,87.0,120.0,95.0,121.0,64.0,449.0,8.0,-0.37748214602822044,25.0,1161.0
