50062,32.0,378.0,11.0,59.0
48527,51.0,285.0,6.0,96.0
59025,52.0,495.0,12.0,59.0
50606,91.0,388.0,10.0,19.0
56247,66.0,586.0,8.0,86.0
52200,24.0,767.0,11.0,59.0
53562,39.0,456.0,6.0,83.0
44193,53.0,377.0,5.0,26.0
46199,34.0,611.0,12.0,75.0
41246,62.0,518.0,12.0,71.0
56785,63.0,369.0,9.0,38.0
45647,72.0,515.0,13.0,59.0
49894,60.0,557.0,8.0,73.0
59792,25.0,475.0,9.0,52.0
41238,26.0,473.0,13.0,91.0
54484,74.0,480.0,11.0,39.0
43802,0.0,562.0,8.0,28.0
49980,90.0,517.0,9.0,58.0
54789,96.0,360.0,5.0,69.0
57884,56.0,412.0,11.0,37.0
55275,72.0,363.0,7.0,72.0
45823,52.0,727.0,3.0,17.0
40054,83.0,556.0,12.0,36.0
46374,9.0,394.0,8.0,50.0
46826,58.0,544.0,12.0,78.0
59523,68.0,274.0,8.0,61.0
59513,47.0,467.0,14.0,14.0
54533,85.0,490.0,12.0,89.0
45545,48.0,467.0,10.0,43.0
49043,48.0,543.0,11.0,50.0
56882,48.0,373.0,11.0,53.0
45899,60.0,335.0,8.0,49.0
51173,83.0,585.0,9.0,51.0
52028,82.0,600.0,13.0,42.0
57454,70.0,622.0,9.0,39.0
46537,41.0,508.0,9.0,63.0
43774,39.0,543.0,6.0,66.0
41583,33.0,335.0,12.0,71.0
52327,91.0,490.0,6.0,44.0
56043,46.0,559.0,9.0,38.0
49689,56.0,362.0,10.0,24.0
53945,74.0,463.0,9.0,27.0
52228,49.0,386.0,2.0,52.0
40988,63.0,453.0,6.0,42.0
49500,87.0,417.0,10.0,48.0
48424,70.0,478.0,12.0,97.0
54555,75.0,471.0,7.0,69.0
58361,53.0,476.0,9.0,61.0
41071,87.0,386.0,8.0,51.0
49736,57.0,356.0,3.0,44.0
57027,31.0,513.0,13.0,62.0
44409,54.0,588.0,7.0,70.0
56744,73.0,418.0,7.0,51.0
49858,66.0,589.0,8.0,62.0
40266,33.0,369.0,10.0,59.0
45491,60.0,432.0,8.0,42.0
49506,55.0,666.0,8.0,29.0
54801,76.0,463.0,8.0,57.0
46252,47.0,503.0,8.0,50.0
45060,46.0,482.0,9.0,83.0
56338,0.0,458.0,5.0,62.0
50746,32.0,442.0,10.0,63.0
48730,30.0,587.0,4.0,92.0
54364,44.0,548.0,8.0,43.0
59871,68.0,392.0,6.0,44.0
51514,52.0,708.0,11.0,68.0
42411,68.0,457.0,11.0,99.0
52644,76.0,458.0,9.0,56.0
41770,36.0,539.0,10.0,102.0
59239,36.0,356.0,11.0,0.0
55750,65.0,461.0,5.0,39.0
53621,76.0,579.0,10.0,65.0
46590,56.0,361.0,9.0,47.0
51418,30.0,572.0,13.0,42.0
50251,122.0,490.0,6.0,24.0
57042,76.0,572.0,11.0,37.0
45632,57.0,475.0,4.0,25.0
54250,31.0,672.0,14.0,64.0
49427,64.0,582.0,9.0,58.0
40241,28.0,701.0,13.0,59.0
40953,64.0,365.0,3.0,67.0
43731,9.0,476.0,17.0,33.0
46783,54.0,558.0,11.0,27.0
44873,57.0,506.0,13.0,26.0
49852,70.0,481.0,4.0,52.0
49650,52.0,477.0,10.0,59.0
40049,25.0,618.0,11.0,22.0
59595,77.0,498.0,4.0,65.0
57164,56.0,334.0,11.0,9.0
59948,53.0,463.0,11.0,64.0
40197,65.0,370.0,9.0,31.0
55650,11.0,282.0,14.0,1.0
43683,35.0,414.0,11.0,28.0
59361,49.0,391.0,10.0,31.0
57011,19.0,546.0,12.0,21.0
57518,43.0,595.0,7.0,59.0
45929,48.0,329.0,7.0,66.0
40007,11.0,562.0,11.0,64.0
46644,97.0,483.0,5.0,0.0
52816,49.0,538.0,8.0,100.0
58057,74.0,472.0,7.0,25.0
55017,37.0,507.0,15.0,76.0
49470,36.0,401.0,10.0,72.0
43249,24.0,424.0,12.0,70.0
47332,63.0,471.0,7.0,65.0
56945,52.0,533.0,8.0,84.0
56976,66.0,534.0,9.0,47.0
52127,58.0,388.0,13.0,20.0
50501,56.0,274.0,9.0,57.0
56185,48.0,515.0,13.0,47.0
50957,33.0,685.0,4.0,79.0
55127,58.0,523.0,6.0,40.0
46554,35.0,421.0,10.0,67.0
55326,4.0,398.0,8.0,53.0
46166,42.0,560.0,13.0,17.0
46433,52.0,520.0,11.0,65.0
58871,48.0,437.0,7.0,67.0
46145,112.0,620.0,12.0,83.0
47918,82.0,582.0,7.0,63.0
44991,99.0,388.0,8.0,71.0
45199,11.0,583.0,9.0,34.0
51710,11.0,251.0,12.0,48.0
47225,54.0,690.0,6.0,60.0
57001,74.0,632.0,7.0,60.0
52129,102.0,532.0,3.0,64.0
44589,32.0,396.0,6.0,30.0
52617,49.0,444.0,6.0,43.0
52839,74.0,414.0,5.0,75.0
44387,63.0,537.0,16.0,34.0
50975,71.0,379.0,7.0,71.0
48502,89.0,230.0,7.0,13.0
45813,60.0,425.0,5.0,64.0
43628,51.0,602.0,8.0,35.0
42276,80.0,547.0,7.0,106.0
53715,23.0,423.0,7.0,8.0
51008,70.0,605.0,5.0,66.0
59209,34.0,508.0,9.0,35.0
50944,87.0,551.0,15.0,0.0
55177,59.0,534.0,7.0,48.0
48814,69.0,398.0,7.0,57.0
59013,75.0,393.0,9.0,76.0
50363,32.0,464.0,8.0,76.0
48834,76.0,588.0,10.0,55.0
43780,37.0,289.0,8.0,57.0
41733,79.0,655.0,13.0,74.0
40117,0.0,404.0,10.0,19.0
49207,75.0,552.0,10.0,45.0
57100,60.0,489.0,9.0,59.0
53657,70.0,412.0,10.0,95.0
47683,30.0,423.0,6.0,54.0
42490,2.0,486.0,7.0,69.0
56977,33.0,440.0,12.0,50.0
58994,48.0,485.0,9.0,85.0
46071,60.0,484.0,4.0,58.0
56857,58.0,467.0,8.0,67.0
52428,66.0,467.0,13.0,83.0
50203,21.0,719.0,9.0,35.0
53909,52.0,524.0,4.0,71.0
57389,0.0,455.0,10.0,8.0
56323,63.0,540.0,7.0,47.0
49838,66.0,497.0,10.0,84.0
46220,87.0,423.0,6.0,105.0
47087,64.0,280.0,10.0,39.0
58824,93.0,360.0,10.0,50.0
41040,49.0,667.0,13.0,15.0
59689,53.0,537.0,8.0,66.0
59477,51.0,437.0,8.0,37.0
53985,62.0,455.0,9.0,62.0
46120,61.0,418.0,14.0,71.0
41457,57.0,421.0,10.0,73.0
59200,59.0,503.0,9.0,65.0
48942,35.0,544.0,6.0,47.0
57900,38.0,345.0,5.0,46.0
59327,61.0,525.0,7.0,51.0
59440,79.0,515.0,13.0,73.0
58213,51.0,620.0,11.0,74.0
56279,73.0,713.0,11.0,34.0
42113,67.0,685.0,7.0,94.0
51959,67.0,657.0,8.0,59.0
55928,32.0,418.0,11.0,22.0
47800,6.0,444.0,6.0,56.0
43212,55.0,505.0,11.0,83.0
49209,54.0,598.0,15.0,66.0
51184,58.0,411.0,11.0,45.0
40344,9.0,393.0,8.0,76.0
44447,41.0,494.0,1.0,37.0
51482,43.0,557.0,7.0,50.0
52109,39.0,549.0,6.0,55.0
57721,50.0,519.0,6.0,27.0
45765,50.0,530.0,9.0,45.0
50867,107.0,404.0,8.0,100.0
51065,28.0,331.0,10.0,63.0
59398,56.0,496.0,10.0,50.0
58248,68.0,554.0,11.0,34.0
57330,102.0,618.0,6.0,59.0
40554,73.0,565.0,5.0,71.0
56743,0.0,496.0,8.0,79.0
59243,35.0,325.0,11.0,82.0
58793,54.0,492.0,15.0,0.0
55566,69.0,627.0,10.0,47.0
49167,60.0,559.0,11.0,83.0
51275,81.0,580.0,12.0,0.0
45678,54.0,661.0,10.0,55.0
52060,66.0,672.0,7.0,57.0
54665,64.0,552.0,6.0,85.0
59762,44.0,461.0,10.0,83.0
43733,55.0,534.0,11.0,44.0
54505,57.0,411.0,11.0,8.0
57325,79.0,512.0,11.0,45.0
49511,75.0,451.0,8.0,27.0
56647,60.0,672.0,8.0,69.0
50035,108.0,566.0,4.0,69.0
55011,57.0,494.0,6.0,18.0
48885,46.0,529.0,8.0,132.0
44451,49.0,405.0,10.0,86.0
59660,45.0,587.0,7.0,69.0
57893,56.0,387.0,12.0,79.0
58854,83.0,332.0,9.0,49.0
46309,61.0,329.0,11.0,48.0
53892,43.0,631.0,7.0,45.0
46751,31.0,552.0,5.0,84.0
44430,84.0,633.0,15.0,74.0
49027,43.0,486.0,5.0,42.0
50758,45.0,466.0,9.0,46.0
56148,87.0,491.0,11.0,67.0
55033,120.0,381.0,11.0,74.0
48211,75.0,518.0,10.0,40.0
50323,41.0,552.0,9.0,60.0
56011,28.0,712.0,8.0,3.0
43887,62.0,585.0,8.0,47.0
46639,68.0,553.0,12.0,41.0
47591,55.0,517.0,9.0,45.0
46317,0.0,364.0,6.0,26.0
45000,57.0,479.0,10.0,36.0
51170,112.0,599.0,12.0,45.0
58230,14.0,374.0,6.0,89.0
40975,21.0,508.0,5.0,78.0
48805,82.0,388.0,4.0,78.0
47357,42.0,524.0,9.0,61.0
49913,33.0,515.0,6.0,80.0
59502,27.0,588.0,10.0,36.0
48591,77.0,392.0,8.0,71.0
58507,10.0,579.0,8.0,36.0
57491,54.0,582.0,4.0,84.0
45046,62.0,562.0,8.0,10.0
47597,76.0,554.0,8.0,42.0
47532,53.0,442.0,9.0,34.0
50550,113.0,527.0,13.0,44.0
41670,29.0,508.0,12.0,12.0
47419,16.0,596.0,9.0,96.0
44896,51.0,504.0,16.0,8.0
55651,58.0,455.0,14.0,61.0
54345,70.0,486.0,13.0,75.0
46549,11.0,594.0,10.0,60.0
49101,63.0,410.0,13.0,43.0
58420,17.0,552.0,5.0,64.0
50560,58.0,438.0,7.0,69.0
59985,15.0,519.0,9.0,82.0
52229,68.0,466.0,14.0,62.0
55536,95.0,476.0,7.0,67.0
54839,52.0,670.0,9.0,55.0
57293,39.0,543.0,9.0,19.0
41660,21.0,424.0,11.0,88.0
46658,70.0,578.0,11.0,55.0
44813,50.0,459.0,8.0,40.0
57736,38.0,381.0,5.0,36.0
43782,26.0,519.0,17.0,51.0
58465,38.0,559.0,5.0,36.0
58276,80.0,472.0,10.0,81.0
53182,42.0,427.0,13.0,50.0
53793,26.0,584.0,3.0,60.0
54540,32.0,501.0,8.0,58.0
50271,56.0,522.0,5.0,88.0
53923,54.0,446.0,7.0,56.0
59174,50.0,463.0,9.0,56.0
44260,60.0,432.0,9.0,37.0
43210,98.0,484.0,6.0,68.0
49243,86.0,470.0,12.0,51.0
51261,97.0,456.0,7.0,70.0
40348,87.0,574.0,9.0,65.0
59216,27.0,377.0,9.0,77.0
53847,103.0,448.0,12.0,61.0
56116,69.0,346.0,9.0,0.0
50326,35.0,478.0,0.0,67.0
49552,53.0,351.0,5.0,30.0
41508,81.0,450.0,10.0,47.0
48649,51.0,421.0,4.0,50.0
42647,57.0,291.0,7.0,22.0
53725,45.0,415.0,16.0,20.0
58297,27.0,400.0,8.0,64.0
51690,51.0,484.0,11.0,76.0
49565,117.0,528.0,10.0,36.0
52496,46.0,396.0,10.0,50.0
48095,63.0,386.0,7.0,40.0
43199,52.0,414.0,9.0,65.0
44886,49.0,393.0,10.0,52.0
59289,41.0,513.0,9.0,54.0
54361,55.0,504.0,9.0,71.0
48726,76.0,356.0,7.0,75.0
42072,59.0,433.0,2.0,71.0
55802,14.0,666.0,9.0,49.0
55682,22.0,366.0,11.0,72.0
52811,41.0,266.0,9.0,46.0
50797,53.0,455.0,8.0,92.0
56020,77.0,625.0,8.0,61.0
43419,32.0,744.0,8.0,90.0
46047,68.0,661.0,7.0,32.0
46500,33.0,405.0,10.0,82.0
58321,42.0,590.0,6.0,91.0
56388,85.0,557.0,11.0,32.0
45776,63.0,565.0,7.0,62.0
52845,95.0,465.0,9.0,81.0
47229,123.0,439.0,8.0,39.0
49862,64.0,546.0,13.0,70.0
53752,86.0,399.0,12.0,78.0
44507,9.0,500.0,10.0,97.0
49202,66.0,593.0,10.0,72.0
53150,28.0,495.0,13.0,79.0
40269,57.0,341.0,3.0,53.0
57634,56.0,389.0,5.0,47.0
43535,26.0,522.0,13.0,68.0
54287,28.0,492.0,5.0,69.0
46056,67.0,547.0,9.0,82.0
47275,79.0,535.0,6.0,65.0
59372,94.0,599.0,9.0,27.0
57709,28.0,587.0,10.0,36.0
58011,50.0,424.0,3.0,72.0
49510,69.0,513.0,10.0,64.0
43810,55.0,476.0,11.0,31.0
53119,69.0,584.0,15.0,64.0
47953,39.0,369.0,10.0,31.0
44384,59.0,477.0,10.0,61.0
48892,20.0,547.0,9.0,50.0
48177,58.0,503.0,7.0,78.0
58473,53.0,498.0,6.0,24.0
56649,74.0,456.0,8.0,43.0
58195,39.0,489.0,8.0,70.0
47149,56.0,490.0,6.0,58.0
50023,51.0,419.0,9.0,41.0
42038,65.0,525.0,9.0,70.0
50763,3.0,494.0,9.0,45.0
57985,97.0,611.0,8.0,6.0
42140,59.0,474.0,11.0,26.0
48080,31.0,689.0,10.0,26.0
47675,53.0,542.0,10.0,77.0
52143,72.0,425.0,6.0,57.0
56108,0.0,346.0,9.0,59.0
52211,57.0,616.0,7.0,6.0
48659,38.0,267.0,5.0,4.0
49383,83.0,631.0,8.0,58.0
59530,71.0,350.0,12.0,58.0
43433,88.0,461.0,5.0,68.0
49480,79.0,427.0,12.0,56.0
56021,98.0,496.0,7.0,91.0
52411,23.0,588.0,5.0,18.0
55539,35.0,403.0,8.0,58.0
57529,14.0,584.0,12.0,25.0
51717,43.0,419.0,5.0,87.0
45430,10.0,507.0,5.0,39.0
48156,51.0,589.0,5.0,54.0
58055,11.0,331.0,9.0,44.0
40340,95.0,570.0,8.0,51.0
57035,87.0,453.0,9.0,43.0
59936,53.0,558.0,11.0,58.0
51938,63.0,406.0,7.0,62.0
45856,64.0,435.0,3.0,38.0
49521,40.0,469.0,13.0,103.0
57523,31.0,605.0,7.0,17.0
53322,56.0,518.0,9.0,61.0
53395,70.0,498.0,6.0,75.0
56534,37.0,484.0,6.0,74.0
56363,48.0,593.0,9.0,56.0
49384,54.0,524.0,11.0,73.0
58433,55.0,434.0,8.0,54.0
41394,59.0,382.0,11.0,71.0
46678,71.0,486.0,12.0,65.0
41006,46.0,529.0,8.0,8.0
45077,86.0,666.0,11.0,14.0
57092,64.0,405.0,9.0,66.0
50465,81.0,536.0,13.0,48.0
50938,83.0,643.0,12.0,69.0
55976,27.0,462.0,13.0,67.0
55309,75.0,358.0,9.0,43.0
48185,59.0,473.0,13.0,65.0
53613,42.0,411.0,7.0,68.0
54016,39.0,314.0,3.0,80.0
57399,35.0,473.0,11.0,46.0
51348,72.0,351.0,13.0,74.0
45375,65.0,398.0,10.0,63.0
51064,64.0,323.0,11.0,54.0
50512,35.0,495.0,8.0,61.0
45927,56.0,456.0,10.0,70.0
51185,41.0,382.0,9.0,82.0
53977,41.0,421.0,11.0,68.0
56036,68.0,469.0,8.0,50.0
48579,71.0,508.0,11.0,35.0
45531,64.0,614.0,7.0,47.0
44959,26.0,407.0,15.0,55.0
40314,63.0,672.0,8.0,55.0
55812,53.0,568.0,8.0,56.0
52922,59.0,475.0,7.0,4.0
51523,68.0,467.0,10.0,103.0
44490,61.0,528.0,13.0,65.0
45726,58.0,595.0,14.0,14.0
41691,85.0,497.0,8.0,65.0
58617,49.0,468.0,17.0,85.0
57629,63.0,511.0,12.0,44.0
43002,65.0,516.0,11.0,47.0
54088,65.0,395.0,6.0,72.0
51602,54.0,580.0,10.0,51.0
41885,63.0,594.0,7.0,85.0
53380,34.0,510.0,5.0,78.0
59485,75.0,559.0,6.0,42.0
59225,40.0,691.0,12.0,59.0
43409,27.0,483.0,6.0,5.0
47473,6.0,500.0,12.0,66.0
42519,32.0,436.0,14.0,85.0
54836,23.0,436.0,14.0,50.0
49601,75.0,421.0,13.0,52.0
59795,79.0,521.0,8.0,57.0
44752,90.0,489.0,3.0,35.0
41261,58.0,524.0,13.0,87.0
45108,25.0,368.0,5.0,34.0
48735,76.0,709.0,10.0,3.0
44547,29.0,395.0,9.0,98.0
52717,50.0,643.0,8.0,66.0
46417,63.0,538.0,15.0,74.0
54518,21.0,532.0,9.0,54.0
47691,0.0,473.0,11.0,27.0
40827,53.0,346.0,11.0,61.0
41872,66.0,505.0,6.0,68.0
44902,18.0,571.0,12.0,59.0
51534,50.0,490.0,4.0,0.0
54379,40.0,540.0,12.0,93.0
56217,28.0,506.0,6.0,49.0
43836,32.0,588.0,7.0,53.0
55946,10.0,770.0,8.0,73.0
42152,55.0,515.0,12.0,77.0
56150,54.0,490.0,7.0,49.0
49575,9.0,360.0,9.0,64.0
52520,53.0,507.0,9.0,73.0
47889,57.0,370.0,11.0,47.0
40432,46.0,619.0,11.0,29.0
42831,42.0,348.0,10.0,6.0
54259,34.0,501.0,1.0,51.0
40398,68.0,559.0,13.0,57.0
43527,79.0,510.0,9.0,43.0
53811,76.0,709.0,9.0,35.0
47006,45.0,594.0,12.0,62.0
51818,52.0,538.0,6.0,73.0
41208,3.0,576.0,6.0,104.0
51714,68.0,519.0,11.0,49.0
57968,36.0,425.0,13.0,69.0
47494,52.0,422.0,12.0,52.0
55699,21.0,363.0,10.0,88.0
57276,71.0,578.0,11.0,50.0
56296,30.0,378.0,16.0,19.0
46059,51.0,464.0,13.0,58.0
42729,8.0,293.0,5.0,49.0
57637,35.0,450.0,6.0,10.0
51802,63.0,487.0,7.0,46.0
59608,80.0,279.0,7.0,61.0
59368,53.0,433.0,5.0,73.0
49402,73.0,533.0,10.0,72.0
57839,32.0,426.0,14.0,46.0
41902,68.0,551.0,13.0,35.0
55374,37.0,376.0,9.0,75.0
56315,120.0,479.0,6.0,63.0
45246,99.0,427.0,7.0,75.0
40436,92.0,444.0,9.0,91.0
43425,47.0,466.0,9.0,37.0
48714,65.0,596.0,10.0,79.0
52409,82.0,607.0,11.0,57.0
51010,83.0,361.0,9.0,62.0
41228,54.0,378.0,8.0,44.0
42583,47.0,377.0,11.0,55.0
51270,43.0,436.0,6.0,62.0
56473,86.0,543.0,4.0,56.0
54799,69.0,502.0,9.0,46.0
43355,88.0,446.0,9.0,43.0
40918,75.0,392.0,3.0,97.0
49071,87.0,427.0,11.0,45.0
49276,48.0,484.0,13.0,57.0
40278,24.0,658.0,12.0,84.0
57745,64.0,482.0,11.0,49.0
47961,46.0,557.0,10.0,51.0
43265,83.0,453.0,11.0,42.0
53656,57.0,519.0,6.0,85.0
43037,7.0,363.0,10.0,40.0
47549,55.0,513.0,11.0,90.0
54433,61.0,386.0,14.0,69.0
44511,79.0,522.0,6.0,87.0
52381,44.0,458.0,11.0,33.0
40194,5.0,293.0,9.0,0.0
42545,21.0,655.0,12.0,28.0
46664,46.0,405.0,14.0,38.0
56854,43.0,470.0,10.0,74.0
42989,74.0,465.0,11.0,64.0
57505,63.0,459.0,17.0,38.0
47378,73.0,495.0,10.0,79.0
50451,50.0,589.0,8.0,9.0
55039,67.0,469.0,9.0,28.0
43921,24.0,565.0,9.0,49.0
51688,69.0,436.0,5.0,23.0
47562,64.0,495.0,13.0,0.0
46557,55.0,741.0,8.0,23.0
57947,68.0,632.0,9.0,36.0
57078,24.0,459.0,7.0,63.0
55559,72.0,298.0,9.0,9.0
46633,57.0,671.0,12.0,73.0
57826,47.0,434.0,12.0,39.0
53032,107.0,610.0,10.0,9.0
41808,43.0,497.0,11.0,88.0
46899,54.0,506.0,10.0,56.0
41361,30.0,523.0,5.0,69.0
58690,28.0,417.0,10.0,27.0
44766,27.0,587.0,8.0,54.0
43373,62.0,585.0,6.0,83.0
52364,94.0,319.0,14.0,47.0
49710,70.0,437.0,10.0,71.0
47860,68.0,642.0,11.0,58.0
56654,64.0,532.0,12.0,46.0
59024,70.0,308.0,9.0,65.0
46163,56.0,533.0,12.0,59.0
46552,124.0,394.0,9.0,84.0
58341,50.0,511.0,10.0,51.0
57040,64.0,616.0,7.0,98.0
50091,44.0,755.0,13.0,53.0
55986,58.0,423.0,13.0,33.0
49152,10.0,493.0,11.0,98.0
44824,81.0,513.0,3.0,89.0
47034,62.0,329.0,8.0,45.0
58252,71.0,378.0,15.0,74.0
47103,27.0,449.0,12.0,16.0
58158,39.0,459.0,3.0,39.0
54159,63.0,534.0,10.0,72.0
49621,8.0,432.0,13.0,0.0
55318,64.0,458.0,12.0,75.0
41944,89.0,523.0,8.0,44.0
52308,94.0,611.0,10.0,56.0
44151,47.0,625.0,11.0,58.0
40742,128.0,482.0,10.0,36.0
43267,73.0,372.0,8.0,75.0
55106,82.0,458.0,12.0,77.0
51423,101.0,313.0,9.0,65.0
45024,66.0,473.0,0.0,50.0
53000,38.0,543.0,10.0,85.0
57969,54.0,525.0,11.0,67.0
41425,50.0,436.0,9.0,78.0
48354,58.0,449.0,8.0,84.0
40848,108.0,545.0,9.0,34.0
55619,67.0,393.0,14.0,86.0
43465,80.0,336.0,11.0,49.0
44189,63.0,536.0,12.0,63.0
53508,42.0,503.0,6.0,48.0
55859,37.0,270.0,10.0,42.0
57585,85.0,751.0,7.0,47.0
57417,55.0,551.0,5.0,33.0
42445,49.0,550.0,11.0,53.0
49420,46.0,413.0,3.0,50.0
51169,57.0,500.0,2.0,43.0
46494,2.0,543.0,7.0,74.0
41351,91.0,546.0,7.0,16.0
53269,135.0,386.0,7.0,56.0
50734,18.0,650.0,14.0,56.0
48052,39.0,457.0,8.0,28.0
53594,56.0,476.0,9.0,51.0
55941,27.0,598.0,6.0,115.0
49841,39.0,569.0,18.0,93.0
51269,59.0,554.0,5.0,58.0
50922,76.0,413.0,8.0,74.0
41561,0.0,451.0,12.0,70.0
41493,46.0,565.0,11.0,76.0
45454,44.0,558.0,7.0,41.0
44161,50.0,566.0,11.0,0.0
44172,15.0,515.0,12.0,31.0
58375,48.0,499.0,10.0,55.0
48597,58.0,424.0,6.0,64.0
51958,27.0,566.0,11.0,49.0
46892,61.0,627.0,9.0,78.0
47375,61.0,208.0,10.0,38.0
56466,105.0,607.0,11.0,19.0
54249,91.0,464.0,5.0,31.0
40231,44.0,452.0,17.0,23.0
55023,37.0,438.0,6.0,23.0
42195,95.0,507.0,10.0,53.0
40142,90.0,526.0,8.0,66.0
55598,86.0,392.0,13.0,70.0
52323,61.0,369.0,4.0,68.0
49534,46.0,460.0,11.0,42.0
59337,70.0,345.0,10.0,47.0
42726,89.0,449.0,11.0,51.0
42489,95.0,515.0,8.0,54.0
50419,52.0,514.0,9.0,61.0
58279,19.0,570.0,9.0,46.0
41915,66.0,478.0,11.0,90.0
48325,22.0,641.0,10.0,65.0
48459,41.0,486.0,5.0,78.0
42496,77.0,576.0,14.0,55.0
49456,9.0,502.0,12.0,101.0
50861,36.0,582.0,4.0,37.0
53887,61.0,551.0,9.0,65.0
48940,83.0,366.0,10.0,69.0
46362,67.0,627.0,0.0,50.0
41914,0.0,496.0,12.0,19.0
42951,36.0,420.0,4.0,71.0
49364,83.0,389.0,9.0,76.0
43167,63.0,423.0,6.0,49.0
50187,66.0,579.0,14.0,88.0
52232,62.0,538.0,9.0,101.0
49179,59.0,348.0,13.0,75.0
40281,57.0,625.0,8.0,117.0
54225,70.0,607.0,9.0,55.0
53248,84.0,598.0,9.0,75.0
58882,56.0,373.0,7.0,49.0
47170,69.0,405.0,11.0,41.0
53458,50.0,431.0,11.0,66.0
50378,31.0,347.0,8.0,53.0
54680,49.0,393.0,8.0,67.0
42633,78.0,412.0,8.0,69.0
50438,35.0,472.0,7.0,45.0
42130,63.0,456.0,7.0,64.0
47253,26.0,343.0,8.0,49.0
58502,57.0,474.0,10.0,44.0
52125,59.0,519.0,12.0,0.0
41903,86.0,528.0,11.0,54.0
48094,50.0,653.0,10.0,76.0
51210,44.0,529.0,9.0,24.0
58943,35.0,556.0,11.0,54.0
57882,103.0,466.0,14.0,57.0
56818,32.0,739.0,4.0,15.0
40466,76.0,466.0,9.0,75.0
44653,52.0,283.0,4.0,49.0
52960,56.0,576.0,15.0,44.0
43337,31.0,550.0,11.0,70.0
42201,60.0,344.0,5.0,44.0
49733,78.0,562.0,8.0,95.0
54109,82.0,477.0,11.0,38.0
48396,40.0,541.0,8.0,74.0
51088,64.0,537.0,10.0,25.0
50749,59.0,436.0,4.0,61.0
47780,63.0,439.0,10.0,82.0
45464,67.0,527.0,10.0,76.0
45838,70.0,553.0,12.0,84.0
46822,35.0,517.0,2.0,69.0
52137,32.0,538.0,5.0,44.0
59745,60.0,345.0,7.0,18.0
52559,50.0,559.0,5.0,76.0
51461,55.0,652.0,6.0,16.0
46972,63.0,534.0,14.0,16.0
47960,48.0,513.0,4.0,79.0
40638,10.0,566.0,9.0,73.0
58719,101.0,682.0,9.0,37.0
59141,9.0,640.0,8.0,69.0
46895,3.0,321.0,8.0,16.0
46121,62.0,464.0,7.0,75.0
44624,74.0,589.0,12.0,64.0
43776,65.0,474.0,9.0,0.0
41109,31.0,660.0,8.0,0.0
40282,34.0,383.0,2.0,62.0
48901,58.0,514.0,7.0,36.0
54679,10.0,573.0,9.0,0.0
57607,40.0,556.0,6.0,43.0
52307,82.0,495.0,14.0,69.0
48297,49.0,706.0,6.0,65.0
41941,74.0,603.0,4.0,73.0
49492,34.0,683.0,9.0,14.0
47015,72.0,482.0,6.0,62.0
54111,64.0,456.0,5.0,68.0
44250,19.0,500.0,11.0,71.0
56568,92.0,482.0,14.0,26.0
44485,49.0,627.0,9.0,80.0
40815,39.0,572.0,6.0,44.0
41436,66.0,373.0,11.0,64.0
59620,62.0,350.0,11.0,44.0
52173,72.0,643.0,10.0,27.0
53935,65.0,521.0,5.0,55.0
44534,68.0,444.0,9.0,88.0
53638,47.0,326.0,13.0,65.0
57038,64.0,588.0,2.0,40.0
40851,31.0,329.0,10.0,44.0
50770,65.0,579.0,12.0,68.0
56041,43.0,537.0,7.0,85.0
41591,26.0,296.0,15.0,72.0
58086,21.0,541.0,2.0,49.0
58349,36.0,490.0,10.0,112.0
50156,77.0,518.0,11.0,55.0
50895,53.0,518.0,3.0,72.0
57845,85.0,466.0,14.0,49.0
40139,50.0,466.0,13.0,63.0
46864,0.0,462.0,7.0,39.0
54981,6.0,596.0,12.0,32.0
43847,51.0,364.0,10.0,71.0
42606,69.0,471.0,7.0,79.0
50638,86.0,515.0,9.0,46.0
50112,34.0,393.0,9.0,91.0
44891,34.0,426.0,5.0,69.0
45592,12.0,569.0,12.0,21.0
46820,56.0,658.0,3.0,18.0
41940,1.0,471.0,7.0,97.0
54122,63.0,589.0,13.0,65.0
48255,23.0,735.0,6.0,18.0
54397,85.0,530.0,9.0,61.0
41659,73.0,391.0,10.0,66.0
42494,94.0,540.0,11.0,83.0
48069,33.0,403.0,12.0,76.0
46232,98.0,416.0,11.0,99.0
43361,54.0,494.0,10.0,94.0
55804,17.0,491.0,3.0,25.0
58239,69.0,599.0,10.0,40.0
47109,64.0,648.0,11.0,79.0
53712,81.0,584.0,7.0,70.0
58558,40.0,590.0,14.0,57.0
57674,51.0,570.0,11.0,67.0
45520,55.0,544.0,12.0,53.0
51662,56.0,392.0,12.0,89.0
54527,39.0,469.0,8.0,101.0
42251,27.0,384.0,11.0,15.0
53258,51.0,533.0,6.0,67.0
53554,49.0,496.0,11.0,71.0
40390,86.0,517.0,8.0,37.0
54767,66.0,571.0,12.0,48.0
47343,135.0,553.0,15.0,28.0
45601,41.0,415.0,12.0,45.0
58384,62.0,322.0,15.0,56.0
49242,14.0,598.0,8.0,14.0
42768,10.0,490.0,7.0,55.0
44644,32.0,612.0,11.0,0.0
57878,17.0,542.0,6.0,9.0
58013,30.0,608.0,12.0,91.0
54686,72.0,577.0,11.0,54.0
40748,28.0,441.0,6.0,31.0
52265,55.0,640.0,2.0,70.0
44810,75.0,365.0,8.0,99.0
50896,54.0,564.0,9.0,74.0
49770,76.0,586.0,12.0,57.0
